product_id,name,display_name,category,subcategory,brand,price,image_url,has_image,view,cart,purchase,purchase_signal,views,cart_adds,total_orders,carts,purchases,unique_viewers,unique_cart_users,event_unique_buyers,order_unique_buyers,unique_buyers_raw,unique_cart_users_bounded,unique_buyers,sales_without_view_signal_flag,revenue,ordered_quantity,purchase_orders,view_to_cart_rate,cart_to_purchase_rate,view_to_purchase_rate,cart_abandon_rate,cart_rate,purchase_conversion_rate,cart_abandonment_rate,product_class,z_score,z_composite_score,priority_rank,rank_within_class_best,action_priority,conversion_rate,category_avg_conversion,category_median_conversion,category_avg_views,relative_conversion_vs_category,insufficient_views_flag,insufficient_purchases_flag,insufficient_cart_data_flag,confidence_level,insufficient_data_flag,low_visibility_flag,high_abandonment_flag,low_conversion_flag,low_engagement_flag,diagnostic_status_label,diagnostic_status_sub_label,diagnostic_reason_short,diagnostic_reason,rating,review_count,product_age_days,description_length,description_length_words,description_length_chars,number_of_images,total_sales_value,unique_order_count,avg_review_rating,total_views,total_cart_adds,total_event_purchases,analysis_start_date,analysis_end_date
174,تابلت 10 انش - اصدار خاص,تابلت 10 انش - اصدار خاص,الالكترونيات,unknown_subcategory,سامسونج,886.97,,False,11,3,0,27,11,3,0,3,11,11,3.0,0.0,25,25.0,3.0,11.0,False,25722.13,29,27,0.2727272727272727,0.0,0.0,1.0,0.2727272727272727,2.4545454545454546,1.0,Moderate,-0.37621502714609206,-0.37621502714609206,129.0,129.0,129.0,0.0,7.961233440029987,1.9,20.12121212121212,0.30831220727729464,False,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.6,0,1137.0,85,15,85,2,25722.13,27,4.6,11,3,0,2024-01-01,2024-12-30
170,فرن كهربايي 60 لتر - اصدار خاص,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,unknown_subcategory,بوش,810.36,,False,12,2,0,33,12,2,0,2,12,11,2.0,0.0,31,31.0,2.0,11.0,False,27552.24,34,33,0.16666666666666666,0.0,0.0,1.0,0.16666666666666666,3.0,1.0,Moderate,-0.3764201357295859,-0.3764201357295859,130.0,130.0,130.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,0.68317137937324,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.5,0,1115.0,80,17,80,2,27552.24,33,3.5,12,2,0,2024-01-01,2024-12-30
19,تيشيرت بولو قطن,تيشيرت بولو قطن,الازياء والملابس,unknown_subcategory,زارا,195.42,,False,17,1,0,35,17,1,0,1,17,16,1.0,0.0,34,34.0,1.0,16.0,False,7621.379999999999,39,35,0.058823529411764705,0.0,0.0,1.0,0.058823529411764705,2.1875,1.0,Moderate,-0.3778748386838567,-0.3778748386838567,131.0,131.0,131.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,0.9575595284593862,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.2,0,1138.0,64,10,64,2,7621.379999999999,35,4.2,17,1,0,2024-01-01,2024-12-30
122,طقم مكياج احترافي - اصدار خاص,طقم مكياج احترافي - اصدار خاص,الجمال والعنايه,unknown_subcategory,ماك,696.77,,False,12,3,0,25,12,3,0,3,12,12,3.0,0.0,24,24.0,3.0,12.0,False,18116.02,26,25,0.25,0.0,0.0,1.0,0.25,2.0833333333333335,1.0,Moderate,-0.3797322670071573,-0.3797322670071573,132.0,132.0,132.0,0.0,6.768778422340422,2.8,19.580645161290324,0.3077857189795533,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.2,0,1198.0,80,14,80,6,18116.02,25,3.2,12,3,0,2024-01-01,2024-12-30
94,قاموس عربي انجليزي شامل - اصدار خاص,قاموس عربي انجليزي شامل - اصدار خاص,الكتب والتعليم,unknown_subcategory,بنغوين,192.65,,False,8,3,0,28,8,3,0,3,8,7,3.0,0.0,28,28.0,3.0,7.0,False,5586.85,29,28,0.375,0.0,0.0,1.0,0.375,4.0,1.0,Moderate,-0.3843556416693339,-0.3843556416693339,133.0,133.0,133.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,1.1892389219683952,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.8,0,1202.0,83,15,83,1,5586.85,28,3.8,8,3,0,2024-01-01,2024-12-30
98,اوزان حديد طقم 20 كيلو - اصدار خاص,اوزان حديد طقم 20 كيلو - اصدار خاص,الرياضه واللياقه,unknown_subcategory,نايكي,449.02,,False,11,3,0,26,11,3,0,3,11,11,3.0,0.0,26,26.0,3.0,11.0,False,13470.599999999999,30,26,0.2727272727272727,0.0,0.0,1.0,0.2727272727272727,2.3636363636363638,1.0,Moderate,-0.3844485749777825,-0.3844485749777825,134.0,134.0,134.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,0.277757587541702,False,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.1,0,1192.0,88,17,88,6,13470.599999999999,26,4.1,11,3,0,2024-01-01,2024-12-30
61,فرن كهربايي 60 لتر - اصدار خاص,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,unknown_subcategory,هايسنس,1462.89,,False,11,3,0,23,11,3,0,3,11,11,3.0,0.0,22,22.0,3.0,11.0,False,35109.36,24,23,0.2727272727272727,0.0,0.0,1.0,0.2727272727272727,2.090909090909091,1.0,Moderate,-0.38590670955332,-0.38590670955332,135.0,135.0,135.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,0.4761497492601369,False,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.5,0,1081.0,80,17,80,2,35109.36,23,4.5,11,3,0,2024-01-01,2024-12-30
154,ثلاجه نوفروست 350 لتر - اصدار خاص,ثلاجه نوفروست 350 لتر - اصدار خاص,المنزل والمطبخ,unknown_subcategory,توشيبا,3786.85,,False,6,2,0,26,6,2,0,2,6,6,2.0,0.0,25,25.0,2.0,6.0,False,117392.34999999999,31,26,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,4.333333333333333,1.0,Moderate,-0.3872247925177469,-0.3872247925177469,136.0,136.0,136.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,0.9868031035391244,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.9,0,1148.0,77,13,77,5,117392.34999999999,26,3.9,6,2,0,2024-01-01,2024-12-30
157,جهاز قياس ضغط الدم - اصدار خاص,جهاز قياس ضغط الدم - اصدار خاص,الرياضه واللياقه,unknown_subcategory,اندر ارمور,278.2,,False,12,3,0,23,12,3,0,3,12,12,3.0,0.0,23,23.0,3.0,12.0,False,6676.8,24,23,0.25,0.0,0.0,1.0,0.25,1.9166666666666667,1.0,Moderate,-0.39073986240723824,-0.39073986240723824,137.0,137.0,137.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,0.22523291553862373,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.7,0,1074.0,84,16,84,3,6676.8,23,4.7,12,3,0,2024-01-01,2024-12-30
11,قميص قطني كلاسيكي,قميص قطني كلاسيكي,الازياء والملابس,unknown_subcategory,بوما,73.96,,False,7,3,0,29,7,3,0,3,7,7,3.0,0.0,29,29.0,3.0,7.0,False,2662.56,36,29,0.42857142857142855,0.0,0.0,1.0,0.42857142857142855,4.142857142857143,1.0,Moderate,-0.39074231886834554,-0.39074231886834554,138.0,138.0,138.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,1.8135004947149191,True,False,False,High,False,True,False,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,3.2,0,1238.0,68,11,68,3,2662.56,29,3.2,7,3,0,2024-01-01,2024-12-30
68,تابلت 10 انش - اصدار خاص,تابلت 10 انش - اصدار خاص,الالكترونيات,unknown_subcategory,شاومي,1081.84,,False,16,1,0,29,16,1,0,1,16,16,1.0,0.0,27,27.0,1.0,16.0,False,38946.24,36,29,0.0625,0.0,0.0,1.0,0.0625,1.8125,1.0,Moderate,-0.3920975386675372,-0.3920975386675372,139.0,139.0,139.0,0.0,7.961233440029987,1.9,20.12121212121212,0.2276657271330023,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,2.6,0,1096.0,82,16,82,6,38946.24,29,2.6,16,1,0,2024-01-01,2024-12-30
177,لابتوب الترا سليم - اصدار خاص,لابتوب الترا سليم - اصدار خاص,الالكترونيات,unknown_subcategory,لينوفو,3544.65,,False,9,2,0,25,9,2,0,2,9,9,2.0,0.0,24,24.0,2.0,9.0,False,102794.85,29,25,0.2222222222222222,0.0,0.0,1.0,0.2222222222222222,2.7777777777777777,1.0,Moderate,-0.39308209060386773,-0.39308209060386773,140.0,140.0,140.0,0.0,7.961233440029987,1.9,20.12121212121212,0.34891299177471613,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,2.7,0,1135.0,82,14,82,5,102794.85,25,2.7,9,2,0,2024-01-01,2024-12-30
71,حصيره يوغا مضاده للانزلاق - اصدار خاص,حصيره يوغا مضاده للانزلاق - اصدار خاص,الرياضه واللياقه,unknown_subcategory,اديداس,241.15,,False,11,3,0,24,11,3,0,3,11,11,3.0,0.0,24,24.0,3.0,11.0,False,6511.05,27,24,0.2727272727272727,0.0,0.0,1.0,0.2727272727272727,2.1818181818181817,1.0,Moderate,-0.3939327661211292,-0.3939327661211292,141.0,141.0,141.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,0.25639161926926335,False,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.9,0,1247.0,88,15,88,5,6511.05,24,3.9,11,3,0,2024-01-01,2024-12-30
173,حذاء جري احترافي - اصدار خاص,حذاء جري احترافي - اصدار خاص,الرياضه واللياقه,unknown_subcategory,اندر ارمور,426.85,,False,8,3,0,27,8,3,0,3,8,8,3.0,0.0,25,25.0,3.0,8.0,False,11951.800000000001,28,27,0.375,0.0,0.0,1.0,0.375,3.375,1.0,Moderate,-0.3943320256240504,-0.3943320256240504,142.0,142.0,142.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,0.39660578605714175,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.7,0,1198.0,79,14,79,4,11951.800000000001,27,4.7,8,3,0,2024-01-01,2024-12-30
200,موسوعه التاريخ الاسلامي - اصدار خاص,موسوعه التاريخ الاسلامي - اصدار خاص,الكتب والتعليم,unknown_subcategory,دار قرطبه,284.58,,False,9,2,0,34,9,2,0,2,9,9,2.0,0.0,33,33.0,2.0,9.0,False,11667.779999999999,41,34,0.2222222222222222,0.0,0.0,1.0,0.2222222222222222,3.7777777777777777,1.0,Moderate,-0.3960246059552653,-0.3960246059552653,143.0,143.0,143.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,1.1231700929701511,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.4,0,1143.0,84,13,84,2,11667.779999999999,34,4.4,9,2,0,2024-01-01,2024-12-30
52,موسوعه التاريخ الاسلامي,موسوعه التاريخ الاسلامي,الكتب والتعليم,unknown_subcategory,نشر المعرفه,108.37,,False,5,3,0,26,5,3,0,3,5,5,3.0,0.0,25,25.0,3.0,5.0,False,2925.9900000000002,27,26,0.6,0.0,0.0,1.0,0.6,5.2,1.0,Moderate,-0.3968582788149816,-0.3968582788149816,144.0,144.0,144.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,1.5460105985589139,True,False,False,High,False,True,False,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,4.4,0,1142.0,63,9,63,4,2925.9900000000002,26,4.4,5,3,0,2024-01-01,2024-12-30
101,مجموعه سكاكين مطبخ - اصدار خاص,مجموعه سكاكين مطبخ - اصدار خاص,المنزل والمطبخ,unknown_subcategory,بوش,241.26,,False,9,3,0,24,9,3,0,3,9,8,3.0,0.0,23,23.0,3.0,8.0,False,6996.54,29,24,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,3.0,1.0,Moderate,-0.3986581540201963,-0.3986581540201963,145.0,145.0,145.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,0.68317137937324,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.7,0,1202.0,74,12,74,4,6996.54,24,3.7,9,3,0,2024-01-01,2024-12-30
179,مجموعه عنايه بالشعر - اصدار خاص,مجموعه عنايه بالشعر - اصدار خاص,الجمال والعنايه,unknown_subcategory,دوف,148.28,,False,7,2,0,31,7,2,0,2,7,6,2.0,0.0,30,30.0,2.0,6.0,False,4744.96,32,31,0.2857142857142857,0.0,0.0,1.0,0.2857142857142857,5.166666666666667,1.0,Moderate,-0.3993157385178524,-0.3993157385178524,146.0,146.0,146.0,0.0,6.768778422340422,2.8,19.580645161290324,0.7633085830692922,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.0,0,1236.0,95,17,95,6,4744.96,31,4.0,7,2,0,2024-01-01,2024-12-30
105,حقيبه رياضيه جيم - اصدار خاص,حقيبه رياضيه جيم - اصدار خاص,الرياضه واللياقه,unknown_subcategory,نيو بالانس,250.27,,False,10,3,0,24,10,3,0,3,10,10,3.0,0.0,24,24.0,3.0,10.0,False,6256.75,25,24,0.3,0.0,0.0,1.0,0.3,2.4,1.0,Moderate,-0.3997649464377055,-0.3997649464377055,147.0,147.0,147.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,0.2820307811961897,False,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.6,0,1079.0,82,15,82,2,6256.75,24,4.6,10,3,0,2024-01-01,2024-12-30
184,حذاء رسمي جلد - اصدار خاص,حذاء رسمي جلد - اصدار خاص,الازياء والملابس,unknown_subcategory,مانجو,617.48,,False,13,2,0,26,13,2,0,2,13,13,2.0,0.0,26,26.0,2.0,13.0,False,17289.440000000002,28,26,0.15384615384615385,0.0,0.0,1.0,0.15384615384615385,2.0,1.0,Moderate,-0.40076599603502944,-0.40076599603502944,148.0,148.0,148.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,0.8754829974485816,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,2.9,0,1198.0,74,13,74,3,17289.440000000002,26,2.9,13,2,0,2024-01-01,2024-12-30
163,دوره برمجه اكاديميه USB - اصدار خاص,دوره برمجه اكاديميه USB - اصدار خاص,الكتب والتعليم,unknown_subcategory,الوراق,417.18,,False,8,3,0,24,8,3,0,3,8,8,3.0,0.0,21,21.0,3.0,8.0,False,11263.86,27,24,0.375,0.0,0.0,1.0,0.375,3.0,1.0,Moderate,-0.40642960192943794,-0.40642960192943794,149.0,149.0,149.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,0.8919291914762965,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.7,0,1107.0,84,14,84,6,11263.86,24,3.7,8,3,0,2024-01-01,2024-12-30
58,كتاب الطبخ العربي التقليدي,كتاب الطبخ العربي التقليدي,الكتب والتعليم,unknown_subcategory,دار قرطبه,143.75,,False,9,2,0,29,9,2,0,2,9,8,2.0,0.0,28,28.0,2.0,8.0,False,4168.75,29,29,0.2222222222222222,0.0,0.0,1.0,0.2222222222222222,3.625,1.0,Moderate,-0.4106231632339497,-0.4106231632339497,150.0,150.0,150.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,1.0777477730338583,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.1,0,1111.0,74,12,74,7,4168.75,29,3.1,9,2,0,2024-01-01,2024-12-30
103,بنطلون جينز سليم فيت - اصدار خاص,بنطلون جينز سليم فيت - اصدار خاص,الازياء والملابس,unknown_subcategory,بوما,398.87,,False,11,1,0,36,11,1,0,1,11,11,1.0,0.0,36,36.0,1.0,11.0,False,15555.93,39,36,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,3.272727272727273,1.0,Moderate,-0.41113967664084583,-0.41113967664084583,151.0,151.0,151.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,1.4326085412794973,False,False,False,High,False,True,False,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,3.7,0,1246.0,81,14,81,4,15555.93,36,3.7,11,1,0,2024-01-01,2024-12-30
63,حذاء رياضي مريح - اصدار خاص,حذاء رياضي مريح - اصدار خاص,الازياء والملابس,unknown_subcategory,بوما,557.39,,False,15,1,0,27,15,1,0,1,15,15,1.0,0.0,26,26.0,1.0,15.0,False,16721.7,30,27,0.06666666666666667,0.0,0.0,1.0,0.06666666666666667,1.8,1.0,Moderate,-0.41422605299711673,-0.41422605299711673,152.0,152.0,152.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,0.7879346977037235,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,2.9,0,1074.0,76,13,76,1,16721.7,27,2.9,15,1,0,2024-01-01,2024-12-30
72,كريم مرطب SPF 50 - اصدار خاص,كريم مرطب SPF 50 - اصدار خاص,الجمال والعنايه,unknown_subcategory,دوف,295.83,,False,10,2,0,28,10,2,0,2,10,10,2.0,0.0,26,26.0,2.0,10.0,False,8874.9,30,28,0.2,0.0,0.0,1.0,0.2,2.8,1.0,Moderate,-0.4152172594273561,-0.4152172594273561,153.0,153.0,153.0,0.0,6.768778422340422,2.8,19.580645161290324,0.41366400630851957,False,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.1,0,1097.0,92,18,92,3,8874.9,28,3.1,10,2,0,2024-01-01,2024-12-30
118,حصيره يوغا مضاده للانزلاق - اصدار خاص,حصيره يوغا مضاده للانزلاق - اصدار خاص,الرياضه واللياقه,unknown_subcategory,نيو بالانس,175.91,,False,6,2,0,29,6,2,0,2,6,6,2.0,0.0,28,28.0,2.0,6.0,False,5277.3,30,29,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,4.833333333333333,1.0,Moderate,-0.41788443501241407,-0.41788443501241407,154.0,154.0,154.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,0.5679786565756597,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.0,0,1142.0,93,15,93,3,5277.3,29,3.0,6,2,0,2024-01-01,2024-12-30
160,زيت ارغان طبيعي - اصدار خاص,زيت ارغان طبيعي - اصدار خاص,الجمال والعنايه,unknown_subcategory,نيفيا,298.73,,False,8,2,0,28,8,2,0,2,8,8,2.0,0.0,28,28.0,2.0,8.0,False,8961.900000000001,30,28,0.25,0.0,0.0,1.0,0.25,3.5,1.0,Moderate,-0.42212656424156425,-0.42212656424156425,155.0,155.0,155.0,0.0,6.768778422340422,2.8,19.580645161290324,0.5170800078856496,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.3,0,1179.0,69,13,69,2,8961.900000000001,28,4.3,8,2,0,2024-01-01,2024-12-30
190,حذاء رسمي جلد - اصدار خاص,حذاء رسمي جلد - اصدار خاص,الازياء والملابس,unknown_subcategory,مانجو,615.39,,False,8,1,0,34,8,1,0,1,8,8,1.0,0.0,33,33.0,1.0,8.0,False,23384.82,38,34,0.125,0.0,0.0,1.0,0.125,4.25,1.0,Moderate,-0.42328396209263136,-0.42328396209263136,156.0,156.0,156.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,1.860401369578236,True,False,False,High,False,True,False,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,3.9,0,1113.0,76,14,76,4,23384.82,34,3.9,8,1,0,2024-01-01,2024-12-30
140,مزيل عرق رول اون - اصدار خاص,مزيل عرق رول اون - اصدار خاص,الجمال والعنايه,unknown_subcategory,لوريال,61.32,,False,9,3,0,19,9,3,0,3,9,9,3.0,0.0,18,18.0,3.0,9.0,False,1410.36,23,19,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,2.111111111111111,1.0,Moderate,-0.4251102106330111,-0.4251102106330111,157.0,157.0,157.0,0.0,6.768778422340422,2.8,19.580645161290324,0.31188952856594737,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.2,0,1246.0,70,14,70,6,1410.36,19,4.2,9,3,0,2024-01-01,2024-12-30
60,اطلس العالم المصور,اطلس العالم المصور,الكتب والتعليم,unknown_subcategory,اكاديميا,325.99,,False,9,1,0,34,9,1,0,1,9,9,1.0,0.0,32,32.0,1.0,9.0,False,11735.64,36,34,0.1111111111111111,0.0,0.0,1.0,0.1111111111111111,3.7777777777777777,1.0,Moderate,-0.42654330473567853,-0.42654330473567853,158.0,158.0,158.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,1.1231700929701511,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.4,0,1165.0,67,10,67,6,11735.64,34,3.4,9,1,0,2024-01-01,2024-12-30
111,مكواه بخاريه احترافيه - اصدار خاص,مكواه بخاريه احترافيه - اصدار خاص,المنزل والمطبخ,unknown_subcategory,وايتبوينت,453.66,,False,8,2,0,25,8,2,0,2,8,8,2.0,0.0,23,23.0,2.0,8.0,False,14063.460000000001,31,25,0.25,0.0,0.0,1.0,0.25,3.125,1.0,Moderate,-0.43191972565399506,-0.43191972565399506,159.0,159.0,159.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,0.7116368535137917,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.8,0,1141.0,77,12,77,6,14063.460000000001,25,3.8,8,2,0,2024-01-01,2024-12-30
127,قميص قطني كلاسيكي - اصدار خاص,قميص قطني كلاسيكي - اصدار خاص,الازياء والملابس,unknown_subcategory,اديداس,209.71,,False,12,1,0,28,12,1,0,1,12,11,1.0,0.0,26,26.0,1.0,11.0,False,6501.01,31,28,0.08333333333333333,0.0,0.0,1.0,0.08333333333333333,2.5454545454545454,1.0,Moderate,-0.4321300825300382,-0.4321300825300382,160.0,160.0,160.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,1.1142510876618312,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.0,0,1080.0,80,14,80,3,6501.01,28,3.0,12,1,0,2024-01-01,2024-12-30
