product_id,product_name,bundle_partner_product_id,bundle_partner_name,bundle_partner_image_url,bundle_source,bundle_type,support,confidence,lift,bundle_score,bundle_reason,bundle_business_explanation,bundle_rank
123,عداد خطوات ذكي - اصدار خاص,45,كره قدم رسميه فيفا,,category_fallback,Substitute,0.000543,0.0725,4.4767,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
123,عداد خطوات ذكي - اصدار خاص,48,حقيبه رياضيه جيم,,category_fallback,Substitute,0.000435,0.058,0.4752,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
124,كاميرا ميرورليس - اصدار خاص,141,ساعه ذكيه سبورت - اصدار خاص,,category_fallback,Substitute,0.001195,0.0748,4.3321,1.1,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
124,كاميرا ميرورليس - اصدار خاص,2,لابتوب الترا سليم,,category_fallback,Substitute,0.001086,0.068,0.7798,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
124,كاميرا ميرورليس - اصدار خاص,126,شاحن لاسلكي سريع - اصدار خاص,,category_fallback,Substitute,0.000978,0.0612,3.6835,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
124,كاميرا ميرورليس - اصدار خاص,7,كاميرا ميرورليس,,category_fallback,Substitute,0.000869,0.0784,4.9113,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
124,كاميرا ميرورليس - اصدار خاص,185,سماعات لاسلكيه - اصدار خاص,,category_fallback,Substitute,0.00076,0.0556,3.4788,0.7,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
125,شال كشمير ناعم - اصدار خاص,18,جاكيت شتوي دافي,,category_fallback,Substitute,0.000326,0.0405,2.2346,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
125,شال كشمير ناعم - اصدار خاص,180,شال كشمير ناعم - اصدار خاص,,category_fallback,Substitute,0.000217,0.027,1.8028,0.2,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
125,شال كشمير ناعم - اصدار خاص,63,حذاء رياضي مريح - اصدار خاص,,category_fallback,Substitute,0.000217,0.027,3.8872,0.2,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
126,شاحن لاسلكي سريع - اصدار خاص,124,كاميرا ميرورليس - اصدار خاص,,category_fallback,Substitute,0.000978,0.0588,3.6835,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
126,شاحن لاسلكي سريع - اصدار خاص,185,سماعات لاسلكيه - اصدار خاص,,category_fallback,Substitute,0.000869,0.0523,3.8199,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
126,شاحن لاسلكي سريع - اصدار خاص,3,سماعات لاسلكيه,,category_fallback,Substitute,0.000869,0.0523,0.436,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
126,شاحن لاسلكي سريع - اصدار خاص,142,مكبر صوت بلوتوث - اصدار خاص,,category_fallback,Substitute,0.000543,0.0595,3.5812,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
127,قميص قطني كلاسيكي - اصدار خاص,18,جاكيت شتوي دافي,,category_fallback,Substitute,0.000326,0.0411,2.2652,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
127,قميص قطني كلاسيكي - اصدار خاص,158,فستان سهره انيق - اصدار خاص,,category_fallback,Substitute,0.000326,0.0411,2.6829,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
127,قميص قطني كلاسيكي - اصدار خاص,93,شال كشمير ناعم - اصدار خاص,,category_fallback,Substitute,0.000217,0.0274,3.552,0.2,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
128,مكواه بخاريه احترافيه - اصدار خاص,168,مجموعه سكاكين مطبخ - اصدار خاص,,category_fallback,Substitute,0.00076,0.0833,5.183,0.7,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
128,مكواه بخاريه احترافيه - اصدار خاص,25,ماكينه قهوه اسبريسو,,category_fallback,Substitute,0.000652,0.0714,0.8365,0.6,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
128,مكواه بخاريه احترافيه - اصدار خاص,170,فرن كهربايي 60 لتر - اصدار خاص,,category_fallback,Substitute,0.000652,0.0714,7.3056,0.6,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
129,تيشيرت بولو قطن - اصدار خاص,164,حقيبه يد جلديه - اصدار خاص,,category_fallback,Substitute,0.000435,0.0482,2.6724,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
129,تيشيرت بولو قطن - اصدار خاص,20,حذاء رسمي جلد,,category_fallback,Substitute,0.000435,0.0482,5.1583,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
129,تيشيرت بولو قطن - اصدار خاص,169,فستان سهره انيق - اصدار خاص,,category_fallback,Substitute,0.000326,0.0361,3.4657,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
13,بنطلون جينز سليم فيت,155,حذاء رياضي مريح - اصدار خاص,,category_fallback,Substitute,0.000435,0.05,5.4792,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
13,بنطلون جينز سليم فيت,180,شال كشمير ناعم - اصدار خاص,,category_fallback,Substitute,0.000435,0.05,3.3351,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
13,بنطلون جينز سليم فيت,19,تيشيرت بولو قطن,,category_fallback,Substitute,0.000326,0.0375,3.2261,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
130,ثلاجه نوفروست 350 لتر - اصدار خاص,178,مكيف هواء انفيرتر 18000 - اصدار خاص,,category_fallback,Substitute,0.000326,0.0448,3.0759,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
130,ثلاجه نوفروست 350 لتر - اصدار خاص,26,طقم اواني طهي غرانيت,,category_fallback,Substitute,0.000326,0.0448,0.7206,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
130,ثلاجه نوفروست 350 لتر - اصدار خاص,80,ماكينه قهوه اسبريسو - اصدار خاص,,category_fallback,Substitute,0.000217,0.0299,3.2327,0.2,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
